TITLE     = "Flow Fields of PHengLEI"
VARIABLES = "x"
"y"
"z"
"density"
"u"
"v"
"w"
"pressure"
"temperature"
"mach"
"cp"
ZONE T="Zone0 BLK"
 STRANDID=0, SOLUTIONTIME=0
 I=270, J=128, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE )
 -1.000000000E+001 0.000000000E+000 0.000000000E+000 1.000000000E+000 1.000000000E+000 8.964271442E-017 0.000000000E+000 1.457725931E-002 1.000000000E+000 7.000000000E+000 -3.096481405E-016
 -8.731824875E+000 0.000000000E+000 0.000000000E+000 1.000000000E+000 1.000000000E+000 0.000000000E+000 0.000000000E+000 1.457725931E-002 1.000000000E+000 7.000000000E+000 -4.909267437E-016
 -7.606033802E+000 0.000000000E+000 0.000000000E+000 1.000000000E+000 1.000000000E+000 0.000000000E+000 0.000000000E+000 1.457725931E-002 1.000000000E+000 7.000000000E+000 -4.007211230E-016
 -6.604163647E+000 0.000000000E+000 0.000000000E+000 1.000000000E+000 1.000000000E+000 0.000000000E+000 0.000000000E+000 1.457725931E-002 1.000000000E+000 7.000000000E+000 -5.342948306E-016
 -5.709781170E+000 0.000000000E+000 0.000000000E+000 1.000000000E+000 1.000000000E+000 0.000000000E+000 0.000000000E+000 1.457725931E-002 1.000000000E+000 7.000000000E+000 -7.129713486E-016
 -4.908216953E+000 0.000000000E+000 0.000000000E+000 1.000000000E+000 1.000000000E+000 0.000000000E+000 0.000000000E+000 1.457725931E-002 1.000000000E+000 7.000000000E+000 -6.227657279E-016
 -4.186324120E+000 0.000000000E+000 0.000000000E+000 1.000000000E+000 1.000000000E+000 0.000000000E+000 0.000000000E+000 1.457725931E-002 1.000000000E+000 7.000000000E+000 -6.227657279E-016
 -3.532261848E+000 0.000000000E+000 0.000000000E+000 1.000000000E+000 1.000000000E+000 -2.465190329E-032 0.000000000E+000 1.457725931E-002 1.000000000E+000 7.000000000E+000 -7.129713486E-016
 -2.935303211E+000 0.000000000E+000 0.000000000E+000 1.000000000E+000 1.000000000E+000 -4.930380658E-032 0.000000000E+000 1.457725931E-002 1.000000000E+000 7.000000000E+000 -6.678685383E-016
 -2.385656357E+000 0.000000000E+000 0.000000000E+000 1.000000000E+000 1.000000000E+000 -2.465190329E-032 0.000000000E+000 1.457725931E-002 1.000000000E+000 7.000000000E+000 -7.112366252E-016
 -1.874306679E+000 0.000000000E+000 0.000000000E+000 1.000000000E+000 1.000000000E+000 0.000000000E+000 0.000000000E+000 1.457725931E-002 1.000000000E+000 7.000000000E+000 1.247786596E-014
 -1.392866850E+000 0.000000000E+000 0.000000000E+000 1.000000000E+000 1.000000000E+000 -6.462348536E-027 0.000000000E+000 1.457725931E-002 1.000000000E+000 7.000000000E+000 -6.954507803E-011
 -9.334405065E-001 0.000000000E+000 0.000000000E+000 9.998146892E-001 9.999981523E-001 0.000000000E+000 0.000000000E+000 1.457534358E-002 1.000053883E+000 6.999798298E+000 -3.832127732E-006
 -4.884922206E-001 0.000000000E+000 0.000000000E+000 7.049849033E-001 8.156820536E-001 0.000000000E+000 0.000000000E+000 1.742560789E-002 2.195056438E+000 4.384830952E+000 5.696697626E-003
 -5.072409287E-002 0.000000000E+000 0.000000000E+000 8.119365692E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 2.795631886E-001 3.209690809E+000 0.000000000E+000 5.299718380E-001
 3.456047177E-001 1.995349824E-001 0.000000000E+000 8.942704201E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.085768223E-001 3.229698658E+000 0.000000000E+000 5.879991651E-001
 7.351447344E-001 4.244360030E-001 0.000000000E+000 1.021834564E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.400889039E-001 2.950733423E+000 0.000000000E+000 6.510232687E-001
 1.124698520E+000 6.493449807E-001 0.000000000E+000 1.083058739E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.406497538E-001 2.535428524E+000 0.000000000E+000 6.521450281E-001
 1.514273047E+000 8.742659688E-001 0.000000000E+000 3.419245911E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.383307457E-001 1.989653111E+000 0.000000000E+000 6.475069523E-001
 1.903875351E+000 1.099202991E+000 0.000000000E+000 4.814216995E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.396016061E-001 1.560209394E+000 0.000000000E+000 6.500487328E-001
 2.293512106E+000 1.324159861E+000 0.000000000E+000 3.629458618E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.415342569E-001 1.560209394E+000 0.000000000E+000 6.539139748E-001
 2.683190346E+000 1.549140692E+000 0.000000000E+000 3.236049271E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.411627710E-001 1.560209394E+000 0.000000000E+000 6.531710029E-001
 3.072917223E+000 1.774149537E+000 0.000000000E+000 2.998859787E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.399635255E-001 1.560209394E+000 0.000000000E+000 6.507725716E-001
 3.462699175E+000 1.999190331E+000 0.000000000E+000 2.833619308E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.396419585E-001 1.560209394E+000 0.000000000E+000 6.501293778E-001
 3.852543592E+000 2.224267006E+000 0.000000000E+000 2.714526558E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.400174677E-001 1.560209394E+000 0.000000000E+000 6.508803964E-001
 4.242456913E+000 2.449383736E+000 0.000000000E+000 2.612513351E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.400092423E-001 1.560209394E+000 0.000000000E+000 6.508640051E-001
 4.632446766E+000 2.674544334E+000 0.000000000E+000 2.526872253E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.396367431E-001 1.560209394E+000 0.000000000E+000 6.501189470E-001
 5.022519588E+000 2.899753094E+000 0.000000000E+000 2.455087280E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.394956291E-001 1.560209394E+000 0.000000000E+000 6.498367786E-001
 5.412682533E+000 3.125013828E+000 0.000000000E+000 2.398066902E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.397931457E-001 1.560209394E+000 0.000000000E+000 6.504318118E-001
 5.802942276E+000 3.350330353E+000 0.000000000E+000 2.345522118E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.400306106E-001 1.560209394E+000 0.000000000E+000 6.509067416E-001
 6.193306446E+000 3.575707197E+000 0.000000000E+000 2.295522499E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.399451077E-001 1.560209394E+000 0.000000000E+000 6.507356763E-001
 6.583781242E+000 3.801147938E+000 0.000000000E+000 2.250325012E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.396855593E-001 1.560209394E+000 0.000000000E+000 6.502166390E-001
 6.974373817E+000 4.026656628E+000 0.000000000E+000 2.211129379E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.394610286E-001 1.560209394E+000 0.000000000E+000 6.497675180E-001
 7.365091801E+000 4.252237797E+000 0.000000000E+000 2.179617691E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.394436538E-001 1.560209394E+000 0.000000000E+000 6.497327685E-001
 7.755941391E+000 4.477894783E+000 0.000000000E+000 2.153428268E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.394986987E-001 1.560209394E+000 0.000000000E+000 6.498429179E-001
 8.146929741E+000 4.703631878E+000 0.000000000E+000 2.130602264E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.394767642E-001 1.560209394E+000 0.000000000E+000 6.497989893E-001
 8.538064003E+000 4.929453850E+000 0.000000000E+000 2.110253906E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.393984139E-001 1.560209394E+000 0.000000000E+000 6.496423483E-001
 8.929351807E+000 5.155363560E+000 0.000000000E+000 2.092868423E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.393552899E-001 1.560209394E+000 0.000000000E+000 6.495561004E-001
 9.320798874E+000 5.381365776E+000 0.000000000E+000 2.078943253E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.394050300E-001 1.560209394E+000 0.000000000E+000 6.496555209E-001
 9.712413788E+000 5.607464790E+000 0.000000000E+000 2.067990303E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.395543396E-001 1.560209394E+000 0.000000000E+000 6.499541998E-001
 1.010420227E+001 5.833663940E+000 0.000000000E+000 2.059730911E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.398024142E-001 1.560209394E+000 0.000000000E+000 6.504502892E-001
 1.049617195E+001 6.059967995E+000 0.000000000E+000 2.052733040E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.399908245E-001 1.560209394E+000 0.000000000E+000 6.508271694E-001
 1.088833046E+001 6.286380291E+000 0.000000000E+000 2.045297623E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.400003314E-001 1.560209394E+000 0.000000000E+000 6.508461237E-001
 1.128068352E+001 6.512905598E+000 0.000000000E+000 2.037194443E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.398778141E-001 1.560209394E+000 0.000000000E+000 6.506011486E-001
 1.167323971E+001 6.739548206E+000 0.000000000E+000 2.028851318E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.396520913E-001 1.560209394E+000 0.000000000E+000 6.501496434E-001
 1.206600571E+001 6.966311455E+000 0.000000000E+000 2.021808624E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.394647539E-001 1.560209394E+000 0.000000000E+000 6.497749686E-001
 1.245898724E+001 7.193200111E+000 0.000000000E+000 2.017821312E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.394879401E-001 1.560209394E+000 0.000000000E+000 6.498213410E-001
 1.285219383E+001 7.420217514E+000 0.000000000E+000 2.017136192E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.397497237E-001 1.560209394E+000 0.000000000E+000 6.503449678E-001
 1.324563122E+001 7.647368908E+000 0.000000000E+000 2.018000603E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.400976062E-001 1.560209394E+000 0.000000000E+000 6.510406733E-001
 1.363930702E+001 7.874657631E+000 0.000000000E+000 2.016879654E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.401810229E-001 1.560209394E+000 0.000000000E+000 6.512075067E-001
 1.403322887E+001 8.102087975E+000 0.000000000E+000 2.012317848E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.398423195E-001 1.560209394E+000 0.000000000E+000 6.505300999E-001
 1.442740250E+001 8.329664230E+000 0.000000000E+000 2.004203796E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.391153216E-001 1.560209394E+000 0.000000000E+000 6.490761042E-001
 1.482183647E+001 8.557391167E+000 0.000000000E+000 1.992393494E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.380883932E-001 1.560209394E+000 0.000000000E+000 6.470222473E-001
 1.521653748E+001 8.785271645E+000 0.000000000E+000 1.984183884E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.374623060E-001 1.560209394E+000 0.000000000E+000 6.457700729E-001
 1.561151314E+001 9.013311386E+000 0.000000000E+000 1.984148407E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.376129270E-001 1.560209394E+000 0.000000000E+000 6.460713744E-001
 1.600677109E+001 9.241513252E+000 0.000000000E+000 1.990738678E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.383994102E-001 1.560209394E+000 0.000000000E+000 6.476442814E-001
 1.640231705E+001 9.469882965E+000 0.000000000E+000 2.005213356E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.399285972E-001 1.560209394E+000 0.000000000E+000 6.507026553E-001
 1.679816055E+001 9.698422432E+000 0.000000000E+000 2.023978233E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.417824805E-001 1.560209394E+000 0.000000000E+000 6.544104815E-001
 1.719430733E+001 9.927138329E+000 0.000000000E+000 2.042049408E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.433597386E-001 1.560209394E+000 0.000000000E+000 6.575649381E-001
 1.759076691E+001 1.015603352E+001 0.000000000E+000 2.052121735E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.440665901E-001 1.560209394E+000 0.000000000E+000 6.589786410E-001
 1.798754311E+001 1.038511276E+001 0.000000000E+000 2.052766037E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.439082503E-001 1.560209394E+000 0.000000000E+000 6.586619616E-001
 1.838464737E+001 1.061438084E+001 0.000000000E+000 2.048910141E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.433234096E-001 1.560209394E+000 0.000000000E+000 6.574922800E-001
 1.878208351E+001 1.084384060E+001 0.000000000E+000 2.041621017E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.424184024E-001 1.560209394E+000 0.000000000E+000 6.556822658E-001
 1.917986107E+001 1.107349777E+001 0.000000000E+000 2.032974434E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.414324224E-001 1.560209394E+000 0.000000000E+000 6.537103057E-001
 1.957798767E+001 1.130335617E+001 0.000000000E+000 2.026701927E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.406610191E-001 1.560209394E+000 0.000000000E+000 6.521675587E-001
 1.997647095E+001 1.153342056E+001 0.000000000E+000 2.023425674E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.401515484E-001 1.560209394E+000 0.000000000E+000 6.511485577E-001
 2.037531662E+001 1.176369476E+001 0.000000000E+000 2.023176575E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.399179876E-001 1.560209394E+000 0.000000000E+000 6.506814361E-001
 2.077453423E+001 1.199418259E+001 0.000000000E+000 2.026063347E+001 0.000000000E+000 0.000000000E+000 0.000000000E+000 3.399454951E-001 1.560209394E+000 0.000000000E+000 6.507364511E-001
